MY_TARGET_ITEM_NAME,itemname_api,kindname_api,countyname_api,marketname_api,date,price_api,unit_api,REQUESTED_KINDNAME,REQ_ITEMCATCODE,REQ_ITEMCODE,REQ_KINDCODE,REQ_RANKCODE,REQ_COUNTRYCODE
배추,배추,월동(1kg),서울,가락도매,2025-01-31,1540,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-01-31,1450,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-01-31,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-01-31,1640,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-01-31,1360,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-03,1580,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-03,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-03,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-03,1670,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-03,1480,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-04,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-04,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-04,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-04,1670,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-04,1610,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-05,1760,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-05,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-05,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-05,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-05,1610,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-06,1740,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-06,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-06,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-06,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-06,1540,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-07,1740,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-07,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-07,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-07,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-07,1640,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-10,1740,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-10,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-10,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-10,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-10,1590,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-11,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-11,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-11,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-11,1750,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-11,1610,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-12,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-12,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-12,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-12,1720,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-12,1580,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-13,1840,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,남포동건어물,2025-02-13,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-13,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-13,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-13,1760,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-13,1580,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-14,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-14,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-14,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-14,1760,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-14,1560,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-17,1740,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-17,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-17,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-17,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-17,1550,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-18,1720,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-18,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-18,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-18,1850,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-18,1490,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-19,1680,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-19,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-19,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-19,1720,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-19,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-20,1690,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-20,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-20,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-20,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-20,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-21,1690,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-21,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-21,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-21,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-21,1530,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-24,1710,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-24,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-24,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-24,1720,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-24,1530,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-25,1730,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-25,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-25,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-25,1750,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-25,1530,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-26,1730,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-26,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-26,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-26,1720,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-26,1530,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-27,1770,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-27,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-27,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-27,1750,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-27,1540,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-02-28,1810,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-02-28,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-02-28,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-02-28,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-02-28,1610,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-04,1880,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-04,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-04,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-04,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-04,1830,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-05,1880,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-05,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-05,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-05,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-05,1970,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-06,1820,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-06,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-06,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-06,1820,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-06,1950,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-07,1840,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-07,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-07,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-07,1820,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-07,2010,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-10,1820,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-10,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-10,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-10,1850,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-10,2000,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-11,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-11,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-11,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-11,1750,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-11,1990,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-12,1800,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-12,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-12,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-12,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-12,2130,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-13,1740,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-13,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-13,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-13,1620,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-13,2090,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-14,1680,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-14,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-14,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-14,1670,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-14,2120,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-17,1740,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-17,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-17,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-17,1670,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-17,1990,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-18,1920,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-18,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-18,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-18,1820,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-18,1920,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-19,1860,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-19,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-19,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-19,1900,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-19,1850,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-20,1720,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-20,1650,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-20,1530,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-20,1850,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-20,1990,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-21,1700,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-21,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-21,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-21,1770,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-21,1990,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-24,1760,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),부산,엄궁도매,2025-03-24,1600,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대구,북부도매,2025-03-24,1500,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),광주,서부도매,2025-03-24,1680,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),대전,오정도매,2025-03-24,1920,1kg,월동배추,200,211,06,04,1101
배추,배추,월동(1kg),서울,가락도매,2025-03-25,1720,1kg,월동배추,200,211,06,04,1101
